measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Dominica,Both,Age-standardized,Esophageal cancer,Rate,2019,5.140276107363218,6.3161212608966135,4.1382127934629995
Deaths,Switzerland,Both,Age-standardized,Esophageal cancer,Rate,2019,3.3130112915960677,3.6847564695928305,2.983656907109909
Deaths,Switzerland,Both,Age-standardized,Stomach cancer,Rate,2019,4.0343858611066805,4.384922310409852,3.6298370452107194
Deaths,Switzerland,Both,Age-standardized,Liver cancer,Rate,2019,4.428836925878079,4.913465690325874,3.9743553652496275
Deaths,Switzerland,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,22.247194010965547,23.7195967522482,20.472190291355595
Deaths,Switzerland,Both,Age-standardized,Breast cancer,Rate,2019,9.639174980687125,10.489675817965859,8.532420479391046
Deaths,Dominica,Both,Age-standardized,Stomach cancer,Rate,2019,20.49236838625559,24.658976012195552,16.90819564202206
Deaths,Dominica,Both,Age-standardized,Liver cancer,Rate,2019,3.3895756875110212,4.163939288221056,2.757498738811222
Deaths,Dominica,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,17.54538008355739,21.147073271693543,14.208451563844818
Deaths,Dominica,Both,Age-standardized,Breast cancer,Rate,2019,16.112756741680098,19.846184884325712,13.172518174496929
Deaths,Dominica,Both,Age-standardized,Cervical cancer,Rate,2019,8.779396737254736,11.135196317488871,6.791807506122164
Deaths,Dominica,Both,Age-standardized,Prostate cancer,Rate,2019,54.15293067596201,67.06274940070864,39.931788927491674
Deaths,Dominica,Both,Age-standardized,Colon and rectum cancer,Rate,2019,14.959894554441094,18.09288958386988,12.42079312636734
Deaths,Dominica,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,3.148377532676123,3.8799404465992438,2.5485845659437616
Deaths,Myanmar,Both,Age-standardized,Cervical cancer,Rate,2019,4.313027731855009,7.443324714574431,3.0624823616484975
Deaths,Myanmar,Both,Age-standardized,Prostate cancer,Rate,2019,5.933230847282873,7.317734175453399,4.347008609829853
Deaths,Myanmar,Both,Age-standardized,Colon and rectum cancer,Rate,2019,12.817779583754708,16.234815308809942,9.596563036835803
Deaths,Gabon,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,20.240474851557696,28.09778223728006,13.92608025712734
Deaths,Gabon,Both,Age-standardized,Breast cancer,Rate,2019,15.995057000096368,21.791931925892328,10.478739867520273
Deaths,Gabon,Both,Age-standardized,Cervical cancer,Rate,2019,9.077271100030142,13.225134842605618,6.052974003480558
Deaths,Gabon,Both,Age-standardized,Prostate cancer,Rate,2019,14.57694887136706,19.01068681860779,9.489426868949291
Deaths,Gabon,Both,Age-standardized,Colon and rectum cancer,Rate,2019,14.863617734232001,18.240469564336596,11.251919816962609
Deaths,Gabon,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.8342420126758467,3.7213357533471436,2.006743997121679
Deaths,Switzerland,Both,Age-standardized,Cervical cancer,Rate,2019,1.155069577507107,1.2979796601153577,0.9891252144693041
Deaths,Switzerland,Both,Age-standardized,Prostate cancer,Rate,2019,9.26461587956957,14.467188927984212,7.683045658205482
Deaths,Switzerland,Both,Age-standardized,Colon and rectum cancer,Rate,2019,11.854859689694445,12.840968289923543,10.69530146350614
Deaths,Denmark,Both,Age-standardized,Esophageal cancer,Rate,2019,4.4989385315330175,5.044811766078566,4.002341786308075
Deaths,Denmark,Both,Age-standardized,Stomach cancer,Rate,2019,4.328639489674837,4.717964435822936,3.9306884420731305
Deaths,Denmark,Both,Age-standardized,Liver cancer,Rate,2019,3.251185809071571,3.5724332241148242,2.9276025460127597
Deaths,Uganda,Both,Age-standardized,Kidney cancer,Rate,2019,1.5902240052795382,2.0705767282597045,1.2407659027360283
Deaths,Uganda,Both,Age-standardized,Bladder cancer,Rate,2019,2.794771367171389,3.4255012175630983,2.171538429331046
Deaths,Dominica,Both,Age-standardized,Pancreatic cancer,Rate,2019,8.537059534914786,10.358445867717803,6.828623965677685
Deaths,Dominica,Both,Age-standardized,Kidney cancer,Rate,2019,2.522236144964173,3.137545597834009,1.9860874464840128
Deaths,Dominica,Both,Age-standardized,Bladder cancer,Rate,2019,3.9465977186411916,4.7767475812321285,3.2604028276490586
Deaths,Myanmar,Both,Age-standardized,Esophageal cancer,Rate,2019,2.3680422811274817,3.5835829688374283,1.8984286346623593
Deaths,Myanmar,Both,Age-standardized,Stomach cancer,Rate,2019,7.224230808237407,8.662152288853974,6.102294907942974
Deaths,Myanmar,Both,Age-standardized,Liver cancer,Rate,2019,4.43552120476423,5.262582213023779,3.7623411286620443
Deaths,Myanmar,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,23.799517802927667,31.881406313380737,17.762388841519844
Deaths,Costa Rica,Both,Age-standardized,Esophageal cancer,Rate,2019,1.7931034932727763,2.282237868004783,1.366312535623369
Deaths,Costa Rica,Both,Age-standardized,Stomach cancer,Rate,2019,19.020733026396428,23.926685945413364,14.795184152491391
Deaths,Costa Rica,Both,Age-standardized,Liver cancer,Rate,2019,5.302265714847177,6.740769335004861,4.11232155151144
Deaths,Costa Rica,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,9.702526405997746,12.143696238315535,7.582282334374295
Deaths,Costa Rica,Both,Age-standardized,Breast cancer,Rate,2019,8.454783194262701,10.622356248030389,6.643432236782959
Deaths,Czechia,Both,Age-standardized,Kidney cancer,Rate,2019,6.424607458585199,7.892233734343748,5.239644777799646
Deaths,Czechia,Both,Age-standardized,Bladder cancer,Rate,2019,4.362922317332432,5.240196217661937,3.5201796169243953
Deaths,Myanmar,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.1798285950025855,2.8591406913642996,1.68533082047916
Deaths,Myanmar,Both,Age-standardized,Pancreatic cancer,Rate,2019,3.9545034384433424,5.0674361982246845,3.1149585119171266
Deaths,Myanmar,Both,Age-standardized,Kidney cancer,Rate,2019,1.1632123292733403,1.5146797530043532,0.9234305667066045
Deaths,Myanmar,Both,Age-standardized,Bladder cancer,Rate,2019,1.7662794684441154,2.14105997048332,1.4695040948562546
Deaths,Ukraine,Both,Age-standardized,Esophageal cancer,Rate,2019,2.7820130773112797,3.4167608355024717,2.196321311325011
Deaths,Finland,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,20.466673006202083,21.869423554889515,18.939367035717236
Deaths,Finland,Both,Age-standardized,Breast cancer,Rate,2019,8.861809278177528,9.668228393237882,8.020818358699755
Deaths,Uganda,Both,Age-standardized,Esophageal cancer,Rate,2019,16.534586279093922,20.599584803576192,12.835224692379901
Deaths,Uganda,Both,Age-standardized,Stomach cancer,Rate,2019,8.642897506482363,10.412881434726238,7.017197326295538
Deaths,Uganda,Both,Age-standardized,Liver cancer,Rate,2019,6.392940542562982,7.878985449396175,5.117647146332486
Deaths,Uganda,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,7.839045872187106,9.20992119872856,6.379450795222217
Deaths,Uganda,Both,Age-standardized,Breast cancer,Rate,2019,14.191674393577484,17.659411476912602,10.974089472196662
Deaths,Uganda,Both,Age-standardized,Cervical cancer,Rate,2019,13.541218772250858,17.159162987357718,9.890842231419374
Deaths,Uganda,Both,Age-standardized,Prostate cancer,Rate,2019,22.236722775999937,27.200616476514384,17.805780556047008
Deaths,Uganda,Both,Age-standardized,Colon and rectum cancer,Rate,2019,11.552868285225632,13.751283893599497,9.239276032356447
Deaths,Uganda,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.7241054598805152,3.36091631288449,2.1058998833671083
Deaths,Switzerland,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.5002651535671716,1.6297229964456055,1.3497260824622543
Deaths,Switzerland,Both,Age-standardized,Pancreatic cancer,Rate,2019,8.72558559117842,9.585729877849593,7.822292950406694
Deaths,Russian Federation,Both,Age-standardized,Kidney cancer,Rate,2019,4.350772959684628,4.985043336558286,3.7774787868772837
Deaths,Russian Federation,Both,Age-standardized,Bladder cancer,Rate,2019,3.0150920386983384,3.4649221078364154,2.5690629438242496
Deaths,Czechia,Both,Age-standardized,Esophageal cancer,Rate,2019,3.0918871542039605,3.845750170411389,2.4808882414169995
Deaths,Czechia,Both,Age-standardized,Stomach cancer,Rate,2019,6.078230468858717,7.333970859326513,4.982505434676843
Deaths,Czechia,Both,Age-standardized,Liver cancer,Rate,2019,2.989355000447149,3.6771215402147694,2.4521931860972375
Deaths,Czechia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,29.18526279180302,35.52305005122082,23.96807926057706
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Esophageal cancer,Rate,2019,4.5376108532002535,4.98918318746572,3.537783544195693
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Stomach cancer,Rate,2019,16.16729387468867,17.3972248228934,14.860358361437772
Deaths,Costa Rica,Both,Age-standardized,Kidney cancer,Rate,2019,2.186121007544147,2.8349178312722403,1.6467757538845424
Deaths,Costa Rica,Both,Age-standardized,Bladder cancer,Rate,2019,2.1033562005546016,2.6688740861222886,1.6140053961384024
Deaths,Ukraine,Both,Age-standardized,Kidney cancer,Rate,2019,4.33994839966372,5.2110397758796125,3.5850842533228904
Deaths,Ukraine,Both,Age-standardized,Bladder cancer,Rate,2019,3.2996146764041323,3.95370325103911,2.7113712147499403
Deaths,Switzerland,Both,Age-standardized,Kidney cancer,Rate,2019,2.703318713448931,2.9771414372392413,2.4255313038342092
Deaths,Switzerland,Both,Age-standardized,Bladder cancer,Rate,2019,3.478177178619696,3.9050009313283645,3.041687374178324
Deaths,Ukraine,Both,Age-standardized,Stomach cancer,Rate,2019,13.457319085764714,15.815647973931837,11.412098759841024
Deaths,Ukraine,Both,Age-standardized,Liver cancer,Rate,2019,2.6553399160367364,3.108852996686454,2.241260391265255
Deaths,Ukraine,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,22.790991229886764,26.995552488721508,18.866067271898963
Deaths,Ukraine,Both,Age-standardized,Breast cancer,Rate,2019,11.829755823062037,14.826714334387642,9.370925609207953
Deaths,Ukraine,Both,Age-standardized,Cervical cancer,Rate,2019,3.066327028714859,4.137466266805458,2.3690636650831585
Deaths,Ukraine,Both,Age-standardized,Prostate cancer,Rate,2019,6.220577047842817,9.652271024804769,4.733971212021874
Deaths,Ukraine,Both,Age-standardized,Colon and rectum cancer,Rate,2019,19.180929762800112,22.369417958388485,16.461247278601558
Deaths,Ukraine,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,3.521932048977341,4.314830635746797,2.865120623676548
Deaths,Ukraine,Both,Age-standardized,Pancreatic cancer,Rate,2019,8.026025360779718,9.420640788251712,6.774490257617574
Deaths,Finland,Both,Age-standardized,Cervical cancer,Rate,2019,0.9643236634354018,1.0910659332299057,0.7071651747612386
Deaths,Finland,Both,Age-standardized,Prostate cancer,Rate,2019,9.043123424834675,12.847023285575846,7.450954058445285
Deaths,Finland,Both,Age-standardized,Colon and rectum cancer,Rate,2019,12.326001152083737,13.352819539760818,11.253980878907482
Deaths,Finland,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.2893967773642294,1.3850827447112475,1.1745713392916424
Deaths,Finland,Both,Age-standardized,Pancreatic cancer,Rate,2019,10.70609266329326,11.83870753618372,9.630640657684014
Deaths,Finland,Both,Age-standardized,Kidney cancer,Rate,2019,3.9927161751940896,4.453703445579513,3.5606264938950827
Deaths,Finland,Both,Age-standardized,Bladder cancer,Rate,2019,2.625112385741646,2.9552627778402467,2.2889445946533518
Deaths,Myanmar,Both,Age-standardized,Breast cancer,Rate,2019,9.588380488968086,11.878606285133296,7.962798571170318
Deaths,Czechia,Both,Age-standardized,Breast cancer,Rate,2019,9.233235064547673,11.139155624960488,7.550248224401488
Deaths,Czechia,Both,Age-standardized,Cervical cancer,Rate,2019,2.3321217713158497,2.8855067262376526,1.8856310596658066
Deaths,Czechia,Both,Age-standardized,Prostate cancer,Rate,2019,8.258774311571,10.501603311333216,6.087341372664444
Deaths,Czechia,Both,Age-standardized,Colon and rectum cancer,Rate,2019,21.581612961868753,25.97528658503922,17.801643355114866
Deaths,Czechia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.1547905795864586,2.642027971343716,1.738047164690519
Deaths,Czechia,Both,Age-standardized,Pancreatic cancer,Rate,2019,11.813576655840118,14.292955921358937,9.568364110910549
Deaths,Costa Rica,Both,Age-standardized,Cervical cancer,Rate,2019,3.880245711696784,5.159707086105205,2.948266125221416
Deaths,Costa Rica,Both,Age-standardized,Prostate cancer,Rate,2019,11.344606368774015,15.029002740823012,6.858170221462559
Deaths,Costa Rica,Both,Age-standardized,Colon and rectum cancer,Rate,2019,15.382701675339595,19.27619784382104,12.152978351142023
Deaths,Costa Rica,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.1795926524253175,1.4866286799050519,0.914548685844072
Deaths,Costa Rica,Both,Age-standardized,Pancreatic cancer,Rate,2019,7.203713289072982,9.083067054887383,5.574818619873646
Deaths,Uganda,Both,Age-standardized,Pancreatic cancer,Rate,2019,5.0049692570683995,6.209440204046546,3.945844347247579
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Liver cancer,Rate,2019,3.637139115373506,4.015928341807341,3.2901376687727337
Deaths,Iran (Islamic Republic of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,12.883517775417303,13.893139400175897,11.857373252631838
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Breast cancer,Rate,2019,5.987281198168815,6.610804105343924,5.460876661510571
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Cervical cancer,Rate,2019,1.02929198793913,1.1820065235481252,0.7437741943420373
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Prostate cancer,Rate,2019,6.524403160579367,7.4023555006354265,4.877142437469686
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Colon and rectum cancer,Rate,2019,9.311721682667848,10.079273216778505,8.52860753267758
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,0.7051867287240243,0.7780135696334609,0.6389745827626526
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Pancreatic cancer,Rate,2019,4.887263485707093,5.316208348442087,4.513104073044987
Deaths,Gambia,Both,Age-standardized,Esophageal cancer,Rate,2019,2.2168453668807993,2.7890348461197263,1.6749782735514673
Deaths,Gambia,Both,Age-standardized,Stomach cancer,Rate,2019,5.80546945265568,7.06593057316963,4.641956271265756
Deaths,Gambia,Both,Age-standardized,Liver cancer,Rate,2019,39.514281771588806,50.98712357024552,29.014654349560693
Deaths,Denmark,Both,Age-standardized,Breast cancer,Rate,2019,12.322906093604404,13.488985698752849,11.023982185762605
Deaths,Denmark,Both,Age-standardized,Cervical cancer,Rate,2019,1.728830832070932,2.3540604412153616,1.5338735826651209
Deaths,Denmark,Both,Age-standardized,Prostate cancer,Rate,2019,13.270715701916306,17.356259727725387,10.593842864092741
Deaths,Denmark,Both,Age-standardized,Colon and rectum cancer,Rate,2019,21.749861752452624,23.490384157954338,19.758408145927405
Deaths,Denmark,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.7588954435662127,1.9210178333522883,1.5930071480493686
Deaths,Denmark,Both,Age-standardized,Pancreatic cancer,Rate,2019,10.067170717581515,11.08772064246107,8.987794185387159
Deaths,Denmark,Both,Age-standardized,Kidney cancer,Rate,2019,3.998955333309331,4.435520231114902,3.552242746383755
Deaths,Denmark,Both,Age-standardized,Bladder cancer,Rate,2019,5.711760394062613,6.427194778117838,5.043036933822373
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Esophageal cancer,Rate,2019,4.364213253124868,5.15138385873556,3.673445529962079
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Stomach cancer,Rate,2019,9.988532694430738,11.562201822957267,8.521804427045895
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Liver cancer,Rate,2019,3.8775640529325597,4.573319098541332,3.277697409608879
Deaths,Hungary,Both,Age-standardized,Colon and rectum cancer,Rate,2019,28.555719376806145,34.03236272862412,23.649426004053662
Deaths,Hungary,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,4.550568011009133,5.55289560739755,3.6760994177150095
Deaths,Hungary,Both,Age-standardized,Pancreatic cancer,Rate,2019,12.018052549574524,14.421593824493561,9.899878366235901
Deaths,Hungary,Both,Age-standardized,Kidney cancer,Rate,2019,4.838145592714143,5.931318422342985,3.9694441883127274
Deaths,Hungary,Both,Age-standardized,Bladder cancer,Rate,2019,5.203994298519588,6.246172369483377,4.274707871072082
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Kidney cancer,Rate,2019,1.3313682239057216,1.4562892687715165,1.1869723601329805
Deaths,Iran (Islamic Republic of),Both,Age-standardized,Bladder cancer,Rate,2019,2.5975521033878297,2.8388184392706854,2.3457236024580923
Deaths,Saint Kitts and Nevis,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,11.215550039925745,13.06481693489629,9.616061524661355
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Breast cancer,Rate,2019,16.740730347573304,20.7935112000861,13.389766365327379
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Cervical cancer,Rate,2019,7.720043400470763,9.774391560046052,5.858489907943463
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Prostate cancer,Rate,2019,38.91440637518759,46.78742981712451,30.793333731767817
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Colon and rectum cancer,Rate,2019,18.32466104611071,21.11036820263876,15.842170188973428
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.3799452665011405,2.765638844450151,2.011118521583583
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Pancreatic cancer,Rate,2019,9.48726680965416,11.220246726625744,7.969384082538639
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Kidney cancer,Rate,2019,2.8471112312432845,3.4102417709983524,2.329670173685527
Deaths,Saint Kitts and Nevis,Both,Age-standardized,Bladder cancer,Rate,2019,3.5986867005250334,4.212243010287077,3.0883571473388605
Deaths,United Kingdom,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,32.8471533576877,34.33244542718314,30.833479025234887
Deaths,United Kingdom,Both,Age-standardized,Breast cancer,Rate,2019,12.283266564823453,12.881653281897384,11.372722436341432
Deaths,United Kingdom,Both,Age-standardized,Cervical cancer,Rate,2019,1.5188830426821065,1.9671158994414844,1.4126821968638197
Deaths,United Kingdom,Both,Age-standardized,Prostate cancer,Rate,2019,10.970294887957495,14.036350695769547,8.657187200543046
Deaths,United Kingdom,Both,Age-standardized,Colon and rectum cancer,Rate,2019,18.09437553306205,18.845330224013413,16.76576749059195
Deaths,United Kingdom,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.8082190694715377,1.879561824015155,1.7116337580451038
Deaths,United Kingdom,Both,Age-standardized,Pancreatic cancer,Rate,2019,9.218974730496154,9.66477652568232,8.575394512787021
Deaths,Gambia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,8.082511343308726,10.322758676888071,6.255275259286732
Deaths,Gambia,Both,Age-standardized,Breast cancer,Rate,2019,6.44299870176265,9.054295390765006,4.2498400516156005
Deaths,Gambia,Both,Age-standardized,Cervical cancer,Rate,2019,8.542342449435615,11.537505068712905,6.044107194667716
Deaths,Gambia,Both,Age-standardized,Prostate cancer,Rate,2019,4.907404361458552,6.570570093565386,3.6219491516506466
Deaths,Gambia,Both,Age-standardized,Colon and rectum cancer,Rate,2019,6.564173715891225,8.760149504328824,4.7789550190065535
Deaths,Gambia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.472319953944376,1.9077239143547247,1.107688859856262
Deaths,Gambia,Both,Age-standardized,Pancreatic cancer,Rate,2019,3.5164965624370055,4.811766339886073,2.4047806095127298
Deaths,Gambia,Both,Age-standardized,Kidney cancer,Rate,2019,0.8639125409616671,1.2276162345703063,0.6242459349274616
Deaths,Gambia,Both,Age-standardized,Bladder cancer,Rate,2019,2.0178339801462037,2.639421015798751,1.537621074576584
Deaths,Ghana,Both,Age-standardized,Kidney cancer,Rate,2019,0.9994011752169814,1.34819076115189,0.7303881734891432
Deaths,Ghana,Both,Age-standardized,Bladder cancer,Rate,2019,2.7328521463761133,3.511142159493596,1.5624331928914914
Deaths,Zambia,Both,Age-standardized,Pancreatic cancer,Rate,2019,5.089881515708221,6.948540882804379,3.714455151407979
Deaths,Zambia,Both,Age-standardized,Kidney cancer,Rate,2019,1.7462120423853713,2.512874761754546,1.1562284500265823
Deaths,Zambia,Both,Age-standardized,Bladder cancer,Rate,2019,3.081791931754866,3.952064556502231,2.4140164903828856
Deaths,Ghana,Both,Age-standardized,Esophageal cancer,Rate,2019,3.5226470246650456,4.538685741330378,2.419836554758304
Deaths,Ghana,Both,Age-standardized,Stomach cancer,Rate,2019,8.646571594745476,10.756765652839475,6.919237268826768
Deaths,Ghana,Both,Age-standardized,Liver cancer,Rate,2019,6.0026581703338975,7.589316301450476,4.593307178820734
Deaths,Dominican Republic,Both,Age-standardized,Prostate cancer,Rate,2019,19.993153326121597,32.57181364931709,13.715196130010952
Deaths,Dominican Republic,Both,Age-standardized,Colon and rectum cancer,Rate,2019,12.419652568176364,16.137384015960553,9.231869880725919
Deaths,Dominican Republic,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.878024999443907,3.8460920381926815,2.1304455616393883
Deaths,Dominican Republic,Both,Age-standardized,Pancreatic cancer,Rate,2019,3.7210025753034826,5.006730494292972,2.562827830459047
Deaths,Dominican Republic,Both,Age-standardized,Kidney cancer,Rate,2019,2.3973121006251206,3.181188787930929,1.6740512466379789
Deaths,Dominican Republic,Both,Age-standardized,Bladder cancer,Rate,2019,1.4941010786232753,1.9486986730447027,1.1360338907691736
Deaths,El Salvador,Both,Age-standardized,Esophageal cancer,Rate,2019,1.6848980421807729,2.1684281737685884,1.2849357176778193
Deaths,El Salvador,Both,Age-standardized,Stomach cancer,Rate,2019,16.24467715986901,20.62455864606851,12.514566854410203
Deaths,El Salvador,Both,Age-standardized,Liver cancer,Rate,2019,2.122316375555295,2.7561836722083983,1.6098934597070285
Deaths,El Salvador,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,10.562686150972048,13.555155802433584,7.991755322908818
Deaths,El Salvador,Both,Age-standardized,Breast cancer,Rate,2019,6.265927020727782,8.229735601648441,4.660641581084966
Deaths,El Salvador,Both,Age-standardized,Cervical cancer,Rate,2019,8.785977099642421,11.69057349971561,6.327827125548096
Deaths,El Salvador,Both,Age-standardized,Prostate cancer,Rate,2019,8.763519400946373,11.34951135417249,6.360619333183611
Deaths,El Salvador,Both,Age-standardized,Colon and rectum cancer,Rate,2019,9.051810525068621,11.679473764967884,6.9811615036939525
Deaths,El Salvador,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.080452592863438,1.3905724665364916,0.8201079821644621
Deaths,Dominican Republic,Both,Age-standardized,Esophageal cancer,Rate,2019,2.5477578878312293,3.5184847291072137,1.79004857661798
Deaths,Dominican Republic,Both,Age-standardized,Stomach cancer,Rate,2019,8.702073866081829,11.31458680953904,6.6784446299467914
Deaths,Dominican Republic,Both,Age-standardized,Liver cancer,Rate,2019,4.922346331008234,7.225740564219164,3.399092619462783
Deaths,Zambia,Both,Age-standardized,Esophageal cancer,Rate,2019,14.834945733858463,19.761678701704586,9.775513362604817
Deaths,Zambia,Both,Age-standardized,Stomach cancer,Rate,2019,8.679546634644652,10.640743449550051,6.907631973683842
Deaths,Zambia,Both,Age-standardized,Liver cancer,Rate,2019,2.9938779216432874,3.669907349800662,2.370248685127522
Deaths,Zambia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,11.448570833746839,14.571226583205451,8.498078205817752
Deaths,Zambia,Both,Age-standardized,Breast cancer,Rate,2019,11.581044524863655,14.948161945314576,8.950306835413198
Deaths,Zambia,Both,Age-standardized,Cervical cancer,Rate,2019,13.560010715029495,18.964946269931026,9.242054371900693
Deaths,Zambia,Both,Age-standardized,Prostate cancer,Rate,2019,14.275691360383911,19.441291701490876,8.30571743511284
Deaths,Zambia,Both,Age-standardized,Colon and rectum cancer,Rate,2019,12.621283220551287,15.95955495455069,9.511830033234453
Deaths,Zambia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,2.9023928661157137,3.8024296383828946,2.1990530968729907
Deaths,Philippines,Both,Age-standardized,Esophageal cancer,Rate,2019,1.3642800440776086,1.8768530398697971,1.1044034122556352
Deaths,Philippines,Both,Age-standardized,Stomach cancer,Rate,2019,4.499794827535644,5.297583374578598,3.7802159696426942
Deaths,Philippines,Both,Age-standardized,Liver cancer,Rate,2019,6.57523646128397,7.979814331042229,5.345672473483095
Deaths,Iraq,Both,Age-standardized,Esophageal cancer,Rate,2019,1.2995113351669583,1.5895539141778456,1.0096143864259037
Deaths,Iraq,Both,Age-standardized,Stomach cancer,Rate,2019,5.710093979638937,6.885090906726908,4.554665987333543
Deaths,Iraq,Both,Age-standardized,Liver cancer,Rate,2019,6.069393141111251,7.474214402286536,4.718374945006235
Deaths,Hungary,Both,Age-standardized,Esophageal cancer,Rate,2019,3.612056665450818,4.464714862677766,2.8947579010318787
Deaths,Hungary,Both,Age-standardized,Stomach cancer,Rate,2019,8.571724553181074,10.19742260882067,7.113903589431757
Deaths,Hungary,Both,Age-standardized,Liver cancer,Rate,2019,2.648264039798254,3.2292912079352103,2.177779060826294
Deaths,Hungary,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,48.12315865515198,58.443149360298236,39.58427887868781
Deaths,Hungary,Both,Age-standardized,Breast cancer,Rate,2019,11.779894846213486,14.193171447010515,9.605835547355726
Deaths,El Salvador,Both,Age-standardized,Pancreatic cancer,Rate,2019,5.254832396605519,6.7564350379376314,3.942429979641867
Deaths,Ghana,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,9.262857179740301,11.496192514399404,7.601100619225484
Deaths,Ghana,Both,Age-standardized,Breast cancer,Rate,2019,17.211962281927466,21.655321806276365,13.707583986495877
Deaths,Ghana,Both,Age-standardized,Cervical cancer,Rate,2019,9.478090624335245,12.69047283043962,6.50010173097387
Deaths,Ghana,Both,Age-standardized,Prostate cancer,Rate,2019,17.464131746865835,22.583217450245783,14.108196023801547
Deaths,Ghana,Both,Age-standardized,Colon and rectum cancer,Rate,2019,8.762504242542985,10.924407848441213,6.955109573895094
Deaths,Ghana,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,0.8169449973921473,1.019895844524379,0.6595186860271836
Deaths,Ghana,Both,Age-standardized,Pancreatic cancer,Rate,2019,9.575781661821587,12.571730577499592,7.335581367373141
Deaths,United Kingdom,Both,Age-standardized,Kidney cancer,Rate,2019,3.9308058128652306,4.1099603724971745,3.6805684249892656
Deaths,United Kingdom,Both,Age-standardized,Bladder cancer,Rate,2019,5.089076167469346,5.375182269294878,4.644532549414467
Deaths,North Macedonia,Both,Age-standardized,Esophageal cancer,Rate,2019,1.5628240955943846,1.97044534140093,1.225050320048248
Deaths,North Macedonia,Both,Age-standardized,Stomach cancer,Rate,2019,15.320202831654933,19.125442317387986,12.295513606511692
Deaths,Hungary,Both,Age-standardized,Cervical cancer,Rate,2019,2.8595238515923564,3.580997920851833,2.287078999083939
Deaths,Hungary,Both,Age-standardized,Prostate cancer,Rate,2019,7.392440122384555,9.681993418830114,5.656392574460049
Deaths,Iraq,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,19.859940423072537,23.81530610111704,15.616144644885036
Deaths,Iraq,Both,Age-standardized,Breast cancer,Rate,2019,11.104386917155667,14.350627422651515,8.459643473867368
