year,age,Ageintervaln,ax,mxn,nqx,npx,Ix,dxn,Lxn,Tx,ex
2047,30,5,.52600002,.00011590183,.00057934999,.99942064,99804.141,57.821529,498883.69,6365413,63.779049
2047,35,5,.51199996,.00019282011,.00096364715,.99903637,99746.32,96.120255,498497.09,5866529.5,58.814495
2047,40,5,.54799998,.00032968336,.0016471895,.99835283,99650.203,164.14276,497880.06,5368032.5,53.868755
2047,45,5,.55000001,.00058565952,.0029244439,.99707556,99486.063,290.94141,496775.72,4870152.5,48.953114
2047,50,5,.52199996,.00087687682,.0043752147,.99562478,99195.125,433.99997,494938.38,4373377,44.088627
2047,55,5,.52600002,.0011040425,.0055058063,.9944942,98761.125,543.75964,492516.94,3878438.8,39.270905
2047,60,5,.53400004,.0015520661,.0077323676,.99226761,98217.367,759.45276,489317.31,3385921.8,34.473759
2047,65,5,.54400003,.0023470055,.011672566,.98832744,97457.914,1137.5839,484695.88,2896604.5,29.721594
2047,70,5,.53600001,.0037110203,.018396715,.98160326,96320.328,1771.9775,477490.66,2411908.5,25.040493
2047,75,5,.546,.006502369,.032038938,.96796107,94548.352,3029.2288,465865.41,1934417.8,20.45956
2047,80,5,.546,.014636569,.070829533,.92917049,91519.125,6482.2568,442880.91,1468552.4,16.046398
2047,85,-1,,.082908481,1,0,85036.867,85036.867,1025671.5,1025671.5,12.061492
2048,0,1,.15000001,.00054051209,.00054026389,.99945974,100000,54.02639,99954.078,9380428,93.804283
2048,1,4,.4025,.00003824184,.00015295338,.99984705,99945.977,15.287075,399747.38,9280474,92.854904
2048,5,5,.40000001,.000017711547,.000088553032,.99991143,99930.688,8.849165,499626.88,8880727,88.868866
2048,10,5,.63800001,.000022102138,.00011050627,.99988949,99921.836,11.041989,499589.22,8381100.5,83.876564
2048,15,5,.53799999,.000047696249,.00023845497,.99976152,99910.797,23.824226,499498.94,7881511.5,78.885483
2048,20,5,.51199996,.000072654817,.00036320969,.99963677,99886.969,36.279915,499346.31,7382012.5,73.903656
2048,25,5,.51999998,.000082290775,.00041137263,.99958861,99850.688,41.07584,499154.84,6882666,68.929581
2048,30,5,.52600002,.0001132228,.00056596211,.99943405,99809.609,56.488457,498914.16,6383511,63.956879
2048,35,5,.51199996,.00018865526,.00094284234,.99905717,99753.117,94.05146,498536.09,5884597,58.991611
2048,40,5,.54799998,.00032297298,.001613687,.99838632,99659.063,160.81854,497931.84,5386061,54.044868
2048,45,5,.55000001,.00057510851,.0028718265,.99712819,99498.242,285.7417,496848.28,4888129,49.127792
2048,50,5,.52199996,.00086050306,.0042936848,.99570632,99212.5,425.98721,495044.41,4391280.5,44.261364
2048,55,5,.52600002,.0010802059,.0053872378,.99461275,98786.516,532.18646,492671.28,3896236.3,39.440971
2048,60,5,.53400004,.0015158422,.0075525357,.99244744,98254.328,742.06934,489542.63,3403565,34.640358
2048,65,5,.54400003,.0022890596,.011385874,.98861414,97512.258,1110.2623,485029.88,2914022.5,29.883654
2048,70,5,.53600001,.0036127439,.017913576,.98208642,96401.992,1726.9044,478003.53,2428992.8,25.196499
2048,75,5,.546,.0063240859,.031172922,.96882707,94675.086,2951.2991,466676,1950989.3,20.607208
2048,80,5,.546,.014283816,.0691761,.93082392,91723.789,6345.0942,444215.59,1484313.3,16.182425
2048,85,-1,,.082087189,1,0,85378.695,85378.695,1040097.7,1040097.7,12.182169
2049,0,1,.15000001,.00052156422,.00052133307,.99947864,100000,52.133308,99955.688,9398640,93.986397
2049,1,4,.4025,.000037114856,.00014844626,.99985152,99947.867,14.836886,399756,9298684,93.035339
2049,5,5,.40000001,.000017160548,.000085798325,.99991423,99933.031,8.5740871,499639.44,8898928,89.048912
2049,10,5,.63800001,.000021488338,.00010743751,.99989253,99924.461,10.735636,499602.88,8399289,84.056389
2049,15,5,.53799999,.000046460427,.00023227721,.99976772,99913.727,23.207682,499515,7899686.5,79.065079
2049,20,5,.51199996,.000070964998,.00035476356,.99964523,99890.516,35.437515,499366.13,7400171.5,74.082825
2049,25,5,.51999998,.000080416641,.00040200562,.99959797,99855.078,40.142303,499179.06,6900805.5,69.108208
2049,30,5,.52600002,.00011060569,.00055288349,.99944711,99814.938,55.186031,498943.88,6401626.5,64.134956
2049,35,5,.51199996,.00018458039,.00092248648,.9990775,99759.75,92.027023,498574.22,5902682.5,59.16898
2049,40,5,.54799998,.00031639944,.0015808668,.99841911,99667.727,157.5614,497982.53,5404108.5,54.221249
2049,45,5,.55000001,.00056474755,.0028201542,.99717987,99510.164,280.634,496919.41,4906126,49.302761
2049,50,5,.52199996,.00084443542,.0042136731,.99578631,99229.531,418.12079,495148.38,4409206.5,44.434418
2049,55,5,.52600002,.0010568835,.0052712141,.9947288,98811.414,520.85614,492822.63,3914058,39.611397
2049,60,5,.53400004,.0014804637,.007376872,.99262315,98290.555,725.07684,489763.34,3421235.5,34.807369
2049,65,5,.54400003,.0022325446,.01110619,.98889381,97565.477,1083.5807,485356.84,2931472.3,30.046204
2049,70,5,.53600001,.0035170703,.017443024,.982557,96481.898,1682.936,478505.06,2446115.5,25.353104
2049,75,5,.546,.006150688,.030329971,.96967006,94798.961,2875.2498,467468,1967610.4,20.755611
2049,80,5,.546,.013939572,.067560069,.93243992,91923.711,6210.3721,445521,1500142.4,16.319427
2049,85,-1,,.081274033,1,0,85713.336,85713.336,1054621.4,1054621.4,12.304052
2050,0,1,.15000001,.00050328084,.00050306565,.99949694,100000,50.306564,99957.242,9416865,94.168648
2050,1,4,.4025,.000036021047,.00014407179,.99985594,99949.695,14.399932,399764.38,9316908,93.215973
2050,5,5,.40000001,.000016626689,.0000831293,.99991685,99935.297,8.3075514,499651.56,8917144,89.229172
2050,10,5,.63800001,.000020891586,.00010445398,.99989557,99926.992,10.437772,499616.06,8417492,84.23642
2050,15,5,.53799999,.000045256627,.00022625948,.99977374,99916.555,22.607067,499530.53,7917875.5,79.244881
2050,20,5,.51199996,.00006931449,.00034651384,.99965346,99893.945,34.614635,499385.25,7418345,74.262207
2050,25,5,.51999998,.000078585188,.00039285186,.99960715,99859.328,39.229923,499202.5,6918960,69.287071
2050,30,5,.52600002,.00010804908,.00054010708,.99945992,99820.102,53.913544,498972.72,6419757.5,64.313271
2050,35,5,.51199996,.00018059353,.00090256997,.99909741,99766.188,90.045967,498611.22,5920785,59.346611
2050,40,5,.54799998,.00030995943,.0015487123,.99845129,99676.141,154.36966,498031.84,5422174,54.397911
2050,45,5,.55000001,.00055457331,.0027694108,.99723059,99521.773,275.61667,496988.72,4924142,49.478039
2050,50,5,.52199996,.00082866778,.0041351491,.99586487,99246.156,410.39764,495249.94,4427153.5,44.607807
2050,55,5,.52600002,.0010340646,.0051576826,.99484229,98835.758,509.76346,492970.63,3931903.5,39.782196
2050,60,5,.53400004,.0014459102,.0072052768,.99279475,98325.992,708.466,489979.22,3438932.8,34.974808
2050,65,5,.54400003,.0021774247,.010833342,.98916668,97617.523,1057.5239,485676.47,2948953.5,30.209263
2050,70,5,.53600001,.0034239301,.016984733,.98301524,96560,1640.0458,478995.09,2463277,25.510324
2050,75,5,.546,.0059820479,.029509522,.97049046,94919.953,2801.0425,468241.41,1984281.9,20.904793
2050,80,5,.546,.013603624,.065980621,.93401939,92118.914,6078.063,446797.38,1516040.5,16.45743
2050,85,-1,,.08046893,1,0,86040.852,86040.852,1069243.1,1069243.1,12.427156
2051,0,1,.15000001,.00048563833,.00048543795,.99951458,100000,48.543797,99958.734,9435106,94.351059
2051,1,4,.4025,.000034959507,.00013982634,.99986017,99951.453,13.975846,399772.41,9335147,93.396812
2051,5,5,.40000001,.000016109425,.000080543236,.99991947,99937.477,8.0492878,499663.25,8935375,89.409653
2051,10,5,.63800001,.000020311405,.00010155329,.99989843,99929.43,10.148163,499628.78,8435712,84.416695
2051,15,5,.53799999,.000044084019,.00022039765,.99977958,99919.281,22.021975,499545.53,7936083,79.424942
2051,20,5,.51199996,.000067702364,.00033845589,.99966156,99897.258,33.810814,499403.78,7436537.5,74.441856
2051,25,5,.51999998,.000076795368,.0003839061,.99961609,99863.445,38.338184,499225.22,6937133.5,69.466194
2051,30,5,.52600002,.00010555146,.00052762532,.99947238,99825.109,52.670254,499000.72,6437908.5,64.491875
2051,35,5,.51199996,.00017669261,.00088308234,.9991169,99772.438,88.107277,498647.19,5938908,59.524536
2051,40,5,.54799998,.00030365077,.0015172127,.99848276,99684.328,151.24232,498079.84,5440261,54.574886
2051,45,5,.55000001,.00054458232,.0027195793,.99728042,99533.086,270.68811,497056.38,4942181,49.653648
2051,50,5,.52199996,.00081319461,.0040580858,.99594194,99262.398,402.81534,495349.28,4445124.5,44.781555
2051,55,5,.52600002,.0010117389,.0050465935,.99495339,98859.586,498.90414,493115.53,3949775,39.953384
2051,60,5,.53400004,.0014121638,.0070376629,.99296236,98360.68,692.22931,490190.53,3456659.5,35.142696
2051,65,5,.54400003,.0021236658,.010567163,.98943281,97668.453,1032.0785,485989.13,2966469,30.372847
2051,70,5,.53600001,.0033332568,.016538391,.98346162,96636.375,1598.2101,479474.03,2480480,25.66818
2051,75,5,.546,.0058180313,.028710973,.97128904,95038.164,2728.6382,468996.81,2001006,21.054762
2051,80,5,.546,.013275772,.064436987,.93556303,92309.523,5948.1475,448045.31,1532009.3,16.596437
2051,85,-1,,.079671808,1,0,86361.375,86361.375,1083964,1083964,12.551491
2052,0,1,.15000001,.0004686141,.00046842752,.99953157,100000,46.842751,99960.18,9453370,94.533699
2052,1,4,.4025,.00003392922,.00013570588,.99986428,99953.156,13.564231,399780.22,9353410,93.577934
2052,5,5,.40000001,.000015608266,.000078037679,.99992198,99939.594,7.7990541,499674.59,8953630,89.590416
2052,10,5,.63800001,.000019747356,.000098733253,.99990129,99931.797,9.8665915,499641.13,8453955,84.597244
2052,15,5,.53799999,.000042941792,.00021468766,.9997853,99921.93,21.452005,499560.09,7954313.5,79.605286
2052,20,5,.51199996,.00006612773,.00033058532,.99966943,99900.477,33.025631,499421.81,7454753.5,74.621803
2052,25,5,.51999998,.000075046388,.00037516438,.99962485,99867.453,37.466713,499247.34,6955331.5,69.64563
2052,30,5,.52600002,.00010311167,.00051543239,.99948454,99829.984,51.455608,499028,6456084,64.670792
2052,35,5,.51199996,.00017287613,.00086401618,.99913597,99778.531,86.210266,498682.31,5957056,59.702782
2052,40,5,.54799998,.00029747025,.0014863521,.99851364,99692.32,148.17789,498126.72,5458373.5,54.752197
2052,45,5,.55000001,.0005347713,.0026706432,.99732935,99544.141,265.84686,497122.56,4960247,49.829624
2052,50,5,.52199996,.00079801033,.0039824559,.99601752,99278.297,395.37143,495446.53,4463124.5,44.955692
2052,55,5,.52600002,.00098989473,.0049378891,.99506211,98882.922,488.27289,493257.41,3967677.8,40.125004
2052,60,5,.53400004,.0013792051,.0068739359,.99312603,98394.648,676.35852,490397.31,3474420.3,35.311069
2052,65,5,.54400003,.0020712349,.010307498,.98969251,97718.289,1007.2311,486294.94,2984023,30.536997
2052,70,5,.53600001,.0032449844,.016103689,.98389632,96711.055,1557.4047,479942.09,2497728,25.826706
2052,75,5,.546,.0056585115,.027933754,.97206622,95153.648,2657.9985,469734.59,2017785.9,21.205555
2052,80,5,.546,.012955822,.062928401,.93707162,92495.648,5820.603,449265.47,1548051.3,16.736477
2052,85,-1,,.078882575,1,0,86675.047,86675.047,1098785.8,1098785.8,12.677072
2053,0,1,.15000001,.00045218685,.00045201313,.99954796,100000,45.201313,99961.578,9471654,94.716537
2053,1,4,.4025,.000032929293,.00013170681,.99986827,99954.797,13.164727,399787.72,9371692,93.7593
2053,5,5,.40000001,.000015122684,.000075609991,.99992436,99941.633,7.5565858,499685.5,8971904,89.771439
2053,10,5,.63800001,.000019198953,.000095991432,.99990404,99934.078,9.5928154,499653.03,8472219,84.778076
2053,15,5,.53799999,.00004182916,.00020912559,.99979085,99924.484,20.896767,499574.16,7972566,79.785912
2053,20,5,.51199996,.000064589789,.00032289806,.99967712,99903.586,32.258675,499439.22,7472992,74.80204
2053,25,5,.51999998,.000073337244,.00036662168,.99963337,99871.328,36.614994,499268.75,6973553,69.825378
2053,30,5,.52600002,.00010072828,.00050352118,.99949646,99834.711,50.26889,499054.44,6474284.5,64.850037
2053,35,5,.51199996,.00016914208,.0008453615,.99915463,99784.445,84.353928,498716.41,5975230,59.881378
2053,40,5,.54799998,.00029141552,.0014561187,.99854386,99700.094,145.17517,498172.38,5476513.5,54.929874
2053,45,5,.55000001,.00052513706,.0026225867,.9973774,99554.922,261.0914,497187.16,4978341,50.005974
2053,50,5,.52199996,.00078310963,.0039082333,.99609178,99293.828,388.06345,495541.69,4481154,45.130238
2053,55,5,.52600002,.0009685221,.0048315204,.99516851,98905.766,477.86523,493396.28,3985612.3,40.297066
2053,60,5,.53400004,.0013470156,.006714006,.99328601,98427.898,660.84552,490599.72,3492216,35.479942
2053,65,5,.54400003,.0020200978,.010054181,.98994583,97767.055,982.96771,486594.09,3001616.3,30.701715
2053,70,5,.53600001,.0031590499,.015680328,.98431969,96784.086,1517.6062,480399.56,2515022.3,25.985907
2053,75,5,.546,.0055033658,.027177313,.97282267,95266.477,2589.0869,470455.16,2034622.6,21.357174
2053,80,5,.546,.012643583,.061454125,.93854588,92677.391,5695.4077,450458.38,1564167.5,16.877552
2053,85,-1,,.078101166,1,0,86981.984,86981.984,1113709.1,1113709.1,12.803905
2054,0,1,.15000001,.00043633548,.00043617372,.99956381,100000,43.617371,99962.922,9489966,94.899658
2054,1,4,.4025,.000031958869,.00012782571,.99987215,99956.383,12.776996,399795,9390003,93.941002
2054,5,5,.40000001,.000014652222,.000073257892,.99992675,99943.609,7.3216581,499696.09,8990208,89.952805
2054,10,5,.63800001,.000018665778,.00009332574,.99990666,99936.289,9.3266277,499664.56,8490512,84.959251
2054,15,5,.53799999,.000040745359,.00020370762,.99979627,99926.961,20.355883,499587.75,7990847,79.966881
2054,20,5,.51199996,.000063087551,.00031538922,.99968463,99906.602,31.509464,499456.13,7491259,74.98262
2054,25,5,.51999998,.000071667018,.00035827348,.99964172,99875.094,35.782597,499289.59,6991803,70.00547
2054,30,5,.52600002,.000098399883,.00049188471,.99950814,99839.313,49.109432,499080.19,6492513.5,65.029633
2054,35,5,.51199996,.00016548867,.00082710938,.99917287,99790.203,82.537415,498749.63,5993433.5,60.060341
2054,40,5,.54799998,.0002854843,.0014265012,.99857348,99707.664,142.23311,498216.88,5494684,55.107941
2054,45,5,.55000001,.00051567639,.0025753938,.9974246,99565.43,256.4202,497250.19,4996467,50.182751
2054,50,5,.52199996,.0007684867,.0038353892,.99616462,99309.008,380.8887,495634.72,4499217,45.305225
2054,55,5,.52600002,.00094761146,.0047274404,.99527258,98928.117,467.67679,493532.19,4003582.3,40.469608
2054,60,5,.53400004,.0013155774,.0065577854,.99344224,98460.438,645.68243,490797.75,3510050,35.649345
2054,65,5,.54400003,.0019702229,.0098070605,.99019295,97814.758,959.27527,486886.66,3019252.3,30.867043
2054,70,5,.53600001,.0030753911,.015268019,.98473197,96855.484,1478.7914,480846.63,2532365.5,26.145815
2054,75,5,.546,.0053524734,.026441105,.9735589,95376.695,2521.8652,471158.84,2051518.8,21.509644
2054,80,5,.546,.012338868,.060013413,.93998659,92854.828,5572.5352,451624.5,1580359.9,17.019684
2054,85,-1,,.077327512,1,0,87282.297,87282.297,1128735.4,1128735.4,12.932008
2055,0,1,.15000001,.00042103956,.00042088891,.99957913,100000,42.08889,99964.227,9508307,95.083069
2055,1,4,.4025,.000031017011,.00012405885,.99987596,99957.914,12.400663,399802.03,9408343,94.123039
2055,5,5,.40000001,.000014196397,.000070978967,.99992901,99945.516,7.0940294,499706.31,9008541,90.134521
2055,10,5,.63800001,.000018147428,.00009073416,.99990928,99938.422,9.0678291,499675.69,8508835,85.140778
2055,15,5,.53799999,.000039689639,.00019843,.99980158,99929.352,19.828981,499600.97,8009159.5,80.148216
2055,20,5,.51199996,.000061620252,.00030805494,.99969196,99909.523,30.777622,499472.5,7509558.5,75.163589
2055,25,5,.51999998,.000070034832,.0003501153,.99964988,99878.742,34.969074,499309.78,7010086,70.185966
2055,30,5,.52600002,.000096125405,.00048051754,.99951947,99843.773,47.976685,499105.16,6510776,65.209633
2055,35,5,.51199996,.00016191418,.00080925121,.99919075,99795.797,80.759872,498781.94,6011671,60.239723
2055,40,5,.54799998,.00027967352,.0013974843,.99860251,99715.039,139.3502,498260.25,5512889,55.286434
2055,45,5,.55000001,.00050638616,.0025290493,.99747097,99575.688,251.83182,497311.84,5014628.5,50.35997
2055,50,5,.52199996,.00075413729,.0037639025,.99623609,99323.859,373.84531,495725.81,4517316.5,45.480679
2055,55,5,.52600002,.00092715188,.0046255952,.99537438,98950.016,457.70273,493665.31,4021590.5,40.642647
2055,60,5,.53400004,.0012848723,.0064051859,.99359483,98492.313,630.86157,490991.66,3527925.3,35.819294
2055,65,5,.54400003,.0019215797,.0095659876,.99043399,97861.453,936.14148,487172.88,3036933.5,31.03299
2055,70,5,.53600001,.0029939476,.014866476,.98513353,96925.313,1440.9379,481283.59,2549760.5,26.306446
2055,75,5,.546,.0052057188,.025724607,.97427541,95484.375,2456.2981,471846.09,2068476.9,21.662989
2055,80,5,.546,.012041492,.058605526,.94139445,93028.078,5451.9595,452764.44,1596630.8,17.162891
2055,85,-1,,.076561503,1,0,87576.117,87576.117,1143866.3,1143866.3,13.061395
2056,0,1,.15000001,.00040628004,.00040613979,.99959385,100000,40.613979,99965.477,9526678,95.266777
2056,1,4,.4025,.000030102939,.00012040309,.9998796,99959.383,12.035419,399808.75,9426713,94.305435
2056,5,5,.40000001,.000013754739,.00006877086,.99993122,99947.344,6.8734646,499716.09,9026904,90.316597
2056,10,5,.63800001,.000017643457,.000088214467,.99991179,99940.469,8.8161955,499686.41,8527188,85.32267
2056,15,5,.53799999,.00003866127,.00019328909,.9998067,99931.656,19.315699,499613.69,8027502,80.329918
2056,20,5,.51199996,.000060187078,.0003008912,.99969912,99912.344,30.062746,499488.38,7527888.5,75.344933
2056,25,5,.51999998,.000068439818,.00034214288,.99965787,99882.281,34.174011,499329.41,7028400,70.366837
2056,30,5,.52600002,.000093903494,.000469413,.99953061,99848.109,46.870003,499129.47,6529070.5,65.39003
2056,35,5,.51199996,.00015841691,.0007917785,.99920821,99801.242,79.020477,498813.38,6029941,60.419498
2056,40,5,.54799998,.00027398128,.0013690586,.99863094,99722.219,136.52556,498302.56,5531127.5,55.465347
2056,45,5,.55000001,.00049726327,.0024835377,.99751645,99585.695,247.32483,497371.97,5032825,50.537628
2056,50,5,.52199996,.00074005575,.0036937455,.99630624,99338.367,366.93063,495814.88,4535453,45.656609
2056,55,5,.52600002,.00090713397,.0045259395,.99547404,98971.438,447.93872,493795.59,4039638.3,40.816204
2056,60,5,.53400004,.0012548845,.0062561305,.9937439,98523.5,616.37585,491181.34,3545842.8,35.989819
2056,65,5,.54400003,.0018741373,.0093308156,.99066919,97907.125,913.55334,487452.72,3054661.5,31.199583
2056,70,5,.53600001,.0029146611,.014475422,.98552459,96993.57,1404.0228,481710.53,2567208.8,26.467825
2056,75,5,.546,.0050629876,.025027299,.97497272,95589.547,2392.3481,472517.09,2085498.1,21.817219
2056,80,5,.546,.011751289,.057229813,.94277018,93197.195,5333.6582,453878.59,1612981,17.307184
2056,85,-1,,.075803086,1,0,87863.539,87863.539,1159102.4,1159102.4,13.192075
2057,0,1,.15000001,.00039203773,.00039190715,.9996081,100000,39.190716,99966.688,9545087,95.450867
2057,1,4,.4025,.000029215778,.00011685496,.99988312,99960.813,11.680917,399815.34,9445120,94.488228
2057,5,5,.40000001,.000013326835,.00006663151,.99993336,99949.133,6.6597614,499725.69,9045305,90.499084
2057,10,5,.63800001,.000017153479,.000085764732,.99991423,99942.477,8.5715399,499696.88,8545579,85.504974
2057,15,5,.53799999,.000037659549,.00018828137,.99981171,99933.906,18.815693,499626.09,8045882.5,80.512039
2057,20,5,.51199996,.000058787242,.00029389406,.99970609,99915.094,29.364452,499503.81,7546256.5,75.526695
2057,25,5,.51999998,.000066881068,.00033435167,.99966568,99885.727,33.396961,499348.47,7046752.5,70.548141
2057,30,5,.52600002,.000091732945,.00045856502,.99954146,99852.328,45.788784,499153.13,6547404,65.570869
2057,35,5,.51199996,.00015499516,.00077468279,.99922532,99806.539,77.318405,498844.03,6048251,60.599747
2057,40,5,.54799998,.00026840466,.0013412097,.99865878,99729.219,133.7578,498343.81,5549407,55.644745
2057,45,5,.55000001,.00048830477,.0024388444,.99756116,99595.461,242.89783,497430.78,5051063,50.715794
2057,50,5,.52199996,.00072623714,.003624894,.99637508,99352.563,360.14252,495902.09,4553632,45.833061
2057,55,5,.52600002,.00088754873,.0044284286,.99557155,98992.422,438.38086,493923.13,4057730,40.990311
2057,60,5,.53400004,.0012255965,.0061105331,.99388945,98554.039,602.21771,491367.03,3563807,36.160942
2057,65,5,.54400003,.0018278663,.0091014011,.99089861,97951.82,891.49878,487726.47,3072440,31.36685
2057,70,5,.53600001,.0028374742,.014094587,.98590541,97060.32,1368.0251,482127.78,2584713.5,26.629971
2057,75,5,.546,.0049241697,.024348682,.97565132,95692.297,2329.9812,473172.41,2102585.8,21.972363
2057,80,5,.546,.011468079,.055885553,.94411445,93362.313,5217.6045,454967.63,1629413.4,17.452581
2057,85,-1,,.075052179,1,0,88144.711,88144.711,1174445.8,1174445.8,13.324063
2058,0,1,.15000001,.00037829488,.00037817328,.99962181,100000,37.817329,99967.852,9563532,95.635323
2058,1,4,.4025,.000028354763,.00011341137,.99988657,99962.18,11.336847,399821.63,9463564,94.671448
2058,5,5,.40000001,.00001291223,.000064558648,.99993545,99950.844,6.4526916,499734.84,9063742,90.681999
2058,10,5,.63800001,.000016677126,.000083383115,.99991661,99944.391,8.3336744,499706.84,8564007,85.687721
2058,15,5,.53799999,.000036683785,.00018340338,.9998166,99936.055,18.328609,499637.94,8064300.5,80.694603
2058,20,5,.51199996,.000057419958,.00028705958,.99971294,99917.727,28.682341,499518.66,7564662.5,75.708916
2058,25,5,.51999998,.000065357883,.00032673817,.99967325,99889.047,32.637566,499366.88,7065144,70.729919
2058,30,5,.52600002,.000089612484,.00044796729,.99955201,99856.406,44.732403,499176,6565777,65.75219
2058,35,5,.51199996,.00015164733,.00075795618,.99924207,99811.672,75.65287,498873.75,6066601,60.780476
2058,40,5,.54799998,.00026294152,.0013139268,.99868608,99736.016,131.04582,498383.91,5567727,55.824638
2058,45,5,.55000001,.00047950764,.0023949542,.99760503,99604.969,238.54933,497488.13,5069343,50.894478
2058,50,5,.52199996,.00071267656,.0035573237,.99644268,99366.422,353.47852,495987.31,4571855,46.010059
2058,55,5,.52600002,.00086838589,.0043330118,.99566698,99012.945,429.02426,494047.94,4075867.8,41.164997
2058,60,5,.53400004,.0011969921,.0059683151,.99403167,98583.922,588.37988,491548.66,3581819.8,36.332695
2058,65,5,.54400003,.0017827385,.008877608,.99112236,97995.539,869.966,487994.16,3090271,31.534813
2058,70,5,.53600001,.0027623314,.013723707,.98627627,97125.57,1332.9229,482535.47,2602276.8,26.792912
2058,75,5,.546,.0047891559,.023688255,.97631174,95792.648,2269.1606,473812.22,2119741.3,22.128433
2058,80,5,.546,.011191695,.054572064,.94542795,93523.484,5103.7695,456031.88,1645929,17.599098
2058,85,-1,,.074308708,1,0,88419.719,88419.719,1189897.1,1189897.1,13.457373
2059,0,1,.15000001,.00036503377,.00036492056,.9996351,100000,36.492058,99968.984,9582019,95.82019
2059,1,4,.4025,.000027519149,.00011006936,.99988991,99963.508,11.002919,399827.75,9482050,94.855118
2059,5,5,.40000001,.000012510535,.000062550331,.99993747,99952.508,6.2520623,499743.78,9082222,90.865372
2059,10,5,.63800001,.000016213986,.000081067548,.99991894,99946.258,8.1023979,499716.63,8582478,85.870926
2059,15,5,.53799999,.000035733297,.00017865174,.99982136,99938.156,17.854126,499649.56,8082761.5,80.877632
2059,20,5,.51199996,.000056084478,.00028038403,.99971962,99920.305,28.016058,499533.16,7583112,75.891602
2059,25,5,.51999998,.000063869382,.00031929798,.9996807,99892.289,31.895407,499384.88,7083579,70.91217
2059,30,5,.52600002,.000087541121,.0004376148,.99956238,99860.391,43.700386,499198.38,6584194,65.93399
2059,35,5,.51199996,.00014837181,.00074159057,.9992584,99816.688,74.023117,498902.81,6084995.5,60.961704
2059,40,5,.54799998,.00025758983,.0012871998,.99871278,99742.664,128.38873,498423.16,5586092.5,56.005047
2059,45,5,.55000001,.00047086901,.0023518533,.99764812,99614.273,234.27815,497544.22,5087669.5,51.0737
2059,50,5,.52199996,.00069936924,.003491011,.99650902,99379.992,346.93665,496070.78,4590125.5,46.187622
2059,55,5,.52600002,.0008496368,.0042396467,.99576038,99033.055,419.86517,494170.19,4094054.5,41.340282
2059,60,5,.53400004,.0011690548,.0058293953,.99417061,98613.188,574.85522,491726.53,3599884.3,36.5051
2059,65,5,.54400003,.0017387239,.008659292,.9913407,98038.336,848.94257,488256.06,3108157.8,31.703493
2059,70,5,.53600001,.0026891786,.013362525,.98663747,97189.391,1298.6957,482933.97,2619901.8,26.956663
2059,75,5,.546,.0046578459,.023045562,.97695446,95890.695,2209.855,474437.13,2136967.8,22.285454
2059,80,5,.546,.010921972,.05328868,.9467113,93680.844,4992.1284,457072.09,1662530.6,17.746752
2059,85,-1,,.073572606,1,0,88688.719,88688.719,1205458.5,1205458.5,13.592016
2060,0,1,.15000001,.00035223737,.00035213193,.99964786,100000,35.213192,99970.07,9600549,96.005493
2060,1,4,.4025,.000026708134,.00010682572,.99989319,99964.789,10.67881,399833.63,9500579,95.039253
2060,5,5,.40000001,.000012121337,.000060604481,.99993938,99954.109,6.0576668,499752.38,9100745,91.049232
2060,10,5,.63800001,.000015763708,.000078816287,.9999212,99948.055,7.8775344,499726.03,8600993,86.054634
2060,15,5,.53799999,.000034807443,.00017402323,.99982595,99940.18,17.391912,499660.72,8101266.5,81.061157
2060,20,5,.51199996,.000054780059,.0002738637,.99972612,99922.789,27.365225,499547.16,7601606,76.074799
2060,25,5,.51999998,.000062414787,.0003120272,.99968797,99895.422,31.17009,499402.28,7102059,71.09494
2060,30,5,.52600002,.00008551764,.00042750157,.99957252,99864.25,42.692123,499220.06,6602656.5,66.116318
2060,35,5,.51199996,.00014516704,.00072557817,.99927443,99821.555,72.428337,498931.03,6103436.5,61.143471
2060,40,5,.54799998,.00025234683,.001261015,.998739,99749.125,125.78514,498461.38,5604505.5,56.186012
2060,45,5,.55000001,.000462386,.0023095272,.9976905,99623.344,230.08282,497599.03,5106044,51.25349
2060,50,5,.52199996,.00068631,.0034259304,.99657404,99393.258,340.51437,496152.47,4608445,46.365772
2060,55,5,.52600002,.00083129288,.0041482914,.9958517,99052.742,410.89963,494289.88,4112292.5,41.51619
2060,60,5,.53400004,.00114177,.005693703,.99430633,98641.844,561.63733,491900.59,3618002.8,36.678173
2060,65,5,.54400003,.0016957963,.0084463246,.99155366,98080.203,828.41724,488512.25,3126102.3,31.872917
2060,70,5,.53600001,.0026179629,.013010792,.9869892,97251.789,1265.3228,483323.41,2637590,27.121248
2060,75,5,.546,.0045301365,.022420127,.97757989,95986.469,2152.0288,475047.22,2154266.5,22.443439
2060,80,5,.546,.010658749,.052034747,.94796526,93834.438,4882.6514,458088.59,1679219.3,17.895554
2060,85,-1,,.072843798,1,0,88951.789,88951.789,1221130.6,1221130.6,13.728005
